i2,i3,phi2_deg,phi3_deg,t_burn_s,period_k,jitter_v_m_s,mean_N1_N,mean_RK4_N,delta_ppm,R_ppm,Q_ppm,liftoff_pct,skew,N_max_N,N_min_N,A_Mg,touchdowns_per_s,stationaer_10s,arch_F_mean,arch_delta_ppm,arch_liftoff,arch_F_skew,arch_F_max,arch_F_min,arch_peak_ratio
9,7,170.52631578947367,132.6315789473684,5.0,2,2.892130979148533e-14,6.376253094757981,6.376500110634612,-38.72112318979958,3.770061621592815e-11,-38.73847355611432,22.6,0.6395675197237097,19.36887840807433,0.0,2.0375407210968914,5.0,ja,6.376253,-38.7,22.6000,0.639575,19.368962,0.000000,2.037554
9,8,170.52631578947367,151.57894736842104,40.0,-1,0.20083268047741976,6.377515734035303,6.3774787439117855,159.29334827909366,153.47932820449824,5.801007373496425,37.150499999999994,0.5679434871559397,23.52900315987476,0.0,2.6899558001842325,10.0,nein,6.369284,-1131.7,37.3945,0.589345,23.572395,0.000000,2.696761
9,9,170.52631578947367,170.52631578947367,40.0,-1,0.16882622496572103,6.383496945631392,6.3834680896006075,1097.301910356931,1092.8069019216175,4.525371408201455,38.633,0.6191477404799013,23.303986316671203,0.0,2.654667343632275,11.5,nein,6.366474,-1572.3,38.5845,0.615917,23.334701,0.000000,2.659484
9,10,170.52631578947367,189.4736842105263,5.0,2,0.00034669602806289973,6.376557812732207,6.376497137345879,9.06653057413204,-0.4185751894105964,9.515468725429637,44.8675,0.7195654777179494,22.175301082042893,0.0,2.477660328086394,15.0,ja,6.376542,6.6,44.8670,0.719577,22.175860,0.000000,2.477748
9,11,170.52631578947367,208.42105263157893,5.0,2,0.0002954760639301418,6.376311185505233,6.376362463164876,-29.610992671238527,-21.582343060317154,-8.041662297946612,27.585500000000003,0.37802824778167543,17.903379773107037,0.0,1.8077126594694637,10.0,grenzwertig,6.376323,-27.8,27.5865,0.378013,17.903573,0.000000,1.807743
9,12,170.52631578947367,227.36842105263156,5.0,1,1.339206523454095e-14,6.376754658394032,6.376500110634389,39.93701780456781,-2.2068653394689655e-11,39.91966747321469,21.7,0.48632551619186537,17.448171168975687,0.0,1.7363241855211613,10.0,ja,6.376755,40.0,21.7000,0.486322,17.448131,0.000000,1.736318
9,13,170.52631578947367,246.3157894736842,5.0,1,6.245524930559299e-14,6.3764328285252745,6.376499626610604,-10.534223277104577,5.884974238583907e-11,-10.475666169485187,23.549999999999997,0.4250726797785954,17.0085177825218,0.0,1.6673751717277188,20.0,ja,6.376433,-10.5,23.5500,0.425066,17.008466,0.000000,1.667367
9,14,170.52631578947367,265.2631578947368,5.0,1,8.673617379884035e-16,6.376681340705096,6.37649994468335,28.43890929111427,1.6013920283838906e-10,28.447584371615406,15.85,0.21637365787081592,14.642773798706623,0.0,1.2963653726506108,10.0,ja,6.376681,28.4,15.8500,0.216368,14.642750,0.000000,1.296362
9,15,170.52631578947367,284.2105263157895,5.0,1,5.55805401702969e-14,6.376747889218582,6.376500013829287,38.87543614542787,1.2873381146902298e-10,38.873267355941366,21.85,-0.051665663046508874,14.228271921054612,0.0,1.2313607654755132,10.0,ja,6.376748,38.9,21.8500,-0.051674,14.228235,0.000000,1.231355
9,16,170.52631578947367,303.1578947368421,5.0,1,0.0001562262732186931,6.376348363431211,6.376499728167824,-23.780533018169635,-0.057811815466209594,-23.737902707307537,26.737499999999997,-0.07897141600993443,13.874587182010888,0.0,1.1758938574470141,10.0,ja,6.376341,-24.9,26.7380,-0.078970,13.874545,0.000000,1.175887
9,17,170.52631578947367,322.1052631578947,5.0,2,8.709699628184353e-14,6.376744081515712,6.376499405342094,38.27828992566157,3.819574626003978e-11,38.371547654339686,24.825,0.450355606689357,18.623609412703452,0.0,1.9206632812206461,10.0,ja,6.376744,38.3,24.8250,0.450347,18.623567,0.000000,1.920657
9,18,170.52631578947367,341.05263157894734,5.0,2,0.0001503011557838635,6.376295765143116,6.376500490009241,-32.029303988887904,0.07033975193843434,-32.10615010200558,44.862,0.7195548994868435,22.17331422347058,0.0,2.4773487373120955,15.0,ja,6.376270,-36.1,44.8625,0.719555,22.173763,0.000000,2.477419
10,0,189.4736842105263,0.0,40.0,-1,0.14259697549391623,6.38362590321402,6.383657268988501,1117.5257922087983,1122.4599377339262,-4.918964083873321,38.710499999999996,0.6136627154297511,23.353891900935718,0.0,2.6624938290497475,11.3,nein,6.379897,532.7,38.2695,0.610923,23.193119,0.000000,2.637280
10,1,189.4736842105263,18.94736842105263,5.0,2,0.00022418028281254165,6.376778521049385,6.376499847038595,43.67929889184691,-0.030494657485260653,43.70328719361245,44.8445,0.7196134486684693,22.172630818055463,0.0,2.477241561680461,15.0,ja,6.376804,47.7,44.8495,0.719629,22.172751,0.000000,2.477260
10,2,189.4736842105263,37.89473684210526,5.0,2,7.390041216272236e-05,6.376432010657446,6.376428929886316,-10.662486090336456,-11.05237294753835,0.48314453536576424,27.6495,0.3732655488862326,17.845563039259716,0.0,1.798645501334543,10.0,grenzwertig,6.376419,-12.7,27.6490,0.373293,17.845807,0.000000,1.798684
10,3,189.4736842105263,56.84210526315789,5.0,1,5.708628014744477e-14,6.376246985333602,6.3765000968044205,-39.67923882985945,9.386250979087556e-11,-39.69442026475186,21.7,0.48634794679325344,17.44769145221869,0.0,1.7362489535354333,10.0,ja,6.376247,-39.7,21.7000,0.486345,17.447648,0.000000,1.736242
10,4,189.4736842105263,75.78947368421052,5.0,1,6.715461520201416e-14,6.376567668560275,6.376500013829682,10.61217913813097,9.619669428454464e-11,10.610010286660716,23.5,0.42514122022629014,17.00825727780263,0.0,1.6673343178550348,20.0,ja,6.376568,10.7,23.5000,0.425140,17.008263,0.000000,1.667335
10,5,189.4736842105263,94.73684210526315,5.0,1,2.572594914873605e-15,6.376319868160167,6.376499944682725,-28.24932797515311,2.6524823791694294e-11,-28.24065279659229,15.85,0.21605050211683818,14.641324302682111,0.0,1.296138054211889,10.0,ja,6.376320,-28.2,15.8500,0.216045,14.641292,0.000000,1.296133
10,6,189.4736842105263,113.68421052631578,5.0,1,2.9580504712356515e-14,6.3762519720731206,6.37649962661101,-38.897189191623895,5.941560529339522e-12,-38.83863214765972,21.9,-0.052087274075361664,14.226237937841674,0.0,1.2310417843396333,10.0,ja,6.376252,-38.9,21.9000,-0.052087,14.226228,0.000000,1.231040
10,7,189.4736842105263,132.6315789473684,5.0,1,0.00035553545576418044,6.376691168386072,6.376498894329317,29.980143663665153,-0.19074802038375,30.153541402847864,26.709,-0.07880688077909008,13.877315388482744,0.0,1.1763217107320225,10.0,ja,6.376699,31.2,26.7085,-0.078807,13.877269,0.000000,1.176314
10,8,189.4736842105263,151.57894736842104,5.0,2,5.156836763164918e-12,6.3762573565523,6.376500082975578,-38.05276369490004,6.769135031640385e-11,-38.06577640981133,24.825,0.45021189013378715,18.624057236846866,0.0,1.9207335116203033,10.0,ja,6.376257,-38.1,24.8250,0.450203,18.624018,0.000000,1.920727
10,9,189.4736842105263,170.52631578947367,5.0,2,0.00034669675236929237,6.376531146700015,6.37648450891254,4.88460754548837,-2.3990399062224204,7.314010424935554,44.866,0.7195854206570073,22.176814372890277,0.0,2.477897651202113,15.0,ja,6.376549,7.7,44.8680,0.719569,22.176287,0.000000,2.477815
10,10,189.4736842105263,189.4736842105263,5.0,4,0.00048039165871223075,6.376439802646228,6.376506466643395,-9.440500866122234,1.0444997580714528,-10.454637680063819,45.5185,0.7645676167072334,23.5533008306814,0.0,2.6937663029375676,15.0,ja,6.376403,-15.2,45.5175,0.764575,23.554001,0.000000,2.693876
10,11,189.4736842105263,208.42105263157893,5.0,2,4.243994488790925e-05,6.376288007179883,6.37649965289872,-33.245953127555346,-0.06744718650360904,-33.19151867588896,32.275,0.6725900417286668,21.967199225606922,0.0,2.4450245786257225,15.0,ja,6.376281,-34.3,32.2750,0.672598,21.967232,0.000000,2.445030
10,12,189.4736842105263,227.36842105263156,5.0,1,1.5163244965199496e-09,6.376750221692304,6.376500110634001,39.241228307542244,-2.541856180742203e-09,39.22387803705856,24.4,0.7359946369580219,19.200367698623474,0.0,2.0111138867126908,10.0,ja,6.376750,39.2,24.4000,0.735999,19.200379,0.000000,2.011116
10,13,189.4736842105263,246.3157894736842,5.0,1,9.659096994463212e-10,6.376149825959266,6.376499626610144,-54.91633980001337,-2.1142052883566467e-10,-54.857782620242105,28.65,0.7057031796424107,19.299198166766768,0.0,2.02661305838105,20.0,ja,6.376150,-54.9,28.6500,0.705707,19.299220,0.000000,2.026617
10,14,189.4736842105263,265.2631578947368,5.0,1,3.6099595535077356e-15,6.376294177034099,6.376499944683518,-32.278360527229765,1.7817608301674115e-10,-32.269685473054324,17.7,0.6549680268298139,17.518753998371388,0.0,1.747393397376521,10.0,ja,6.376294,-32.3,17.7000,0.654974,17.518818,0.000000,1.747403
10,15,189.4736842105263,284.2105263157895,5.0,1,6.102757188486407e-15,6.376264181785586,6.376500013829882,-36.98239071831217,1.3948520671258974e-10,-36.98455960112253,22.400000000000002,0.3457276176408537,15.915465452982659,0.0,1.4959563166286611,10.0,ja,6.376264,-37.0,22.4000,0.345725,15.915464,0.000000,1.495956
10,16,189.4736842105263,303.1578947368421,5.0,2,0.00012242572393728057,6.3763400015374625,6.376511328587335,-25.091894070171172,1.7614337707584946,-26.868509350339274,27.370499999999996,0.16216349046856787,16.64248115495106,0.0,1.6099711683448692,10.0,ja,6.376335,-25.9,27.3720,0.162161,16.641999,0.000000,1.609896
10,17,189.4736842105263,322.1052631578947,5.0,2,4.446443213623752e-14,6.376746095535734,6.37649940534276,38.59414031723495,5.234231894894342e-12,38.68739794144607,22.575,0.6396561952032936,19.369203351478596,0.0,2.03759168062081,5.0,ja,6.376746,38.6,22.5750,0.639657,19.369246,0.000000,2.037598
10,18,189.4736842105263,341.05263157894734,40.0,-1,0.07277875424365787,6.379662815727,6.379613278009995,496.01124864728143,488.2359479499734,7.768794323810314,37.478,0.5934639457664299,23.528439765370994,0.0,2.6898674453651674,10.0,nein,6.372086,-692.2,37.3995,0.578654,23.472397,0.000000,2.681079
11,0,208.42105263157893,0.0,18.8,3,0.0008287170128901677,6.376072241507921,6.3764985147200575,-67.08358693326873,-0.2611245243026217,-66.8506566512205,75.0925,1.6580372290872458,38.49350317678902,0.0,5.0367761588314925,10.0,ja,6.333309,-6773.5,74.3505,1.671908,44.063784,0.000000,5.910340
11,1,208.42105263157893,18.94736842105263,40.0,-1,0.17506869899518884,6.376512456057295,6.37653016603556,1.953431709253103,4.680931964328874,-2.777382304590836,37.6315,0.5947606073925361,23.584266392258115,0.0,2.698622503294615,10.0,ja,6.374565,-303.5,37.6770,0.598345,23.556283,0.000000,2.694234
11,2,208.42105263157893,37.89473684210526,5.0,2,2.1010190115466898e-13,6.376255374716178,6.37649968192774,-38.36356681930471,-1.7584189852307204e-10,-38.31368486823843,24.825,0.4502334439885183,18.623905123377195,0.0,1.9207096562969017,10.0,ja,6.376255,-38.4,24.8250,0.450225,18.623865,0.000000,1.920703
11,3,208.42105263157893,56.84210526315789,5.0,1,2.9393363784602222e-09,6.37621122255299,6.3765003733885965,-45.28776711535436,-1.0087397561267685e-07,-45.34632409733477,24.95,0.1363647702259604,15.009123357580188,0.0,1.3538184517494214,10.0,ja,6.376211,-45.3,24.9500,0.136365,15.009127,0.000000,1.353819
11,4,208.42105263157893,75.78947368421052,5.0,1,4.7531423241764514e-15,6.37669332411549,6.376500290414706,30.31821775103051,4.1307992251598585e-11,30.272673219590235,16.25,0.2000846224884854,15.206545785748812,0.0,1.3847793908490253,10.0,ja,6.376693,30.3,16.2500,0.200089,15.206551,0.000000,1.384780
11,5,208.42105263157893,94.73684210526315,5.0,1,2.237793284010081e-15,6.376500297960717,6.37650022126797,0.04672794097955484,6.818648036051547e-11,0.012027404748025378,0.44999999999999996,0.10018006968400615,12.995365757182833,0.0,1.0380092146448414,10.0,ja,6.376500,0.0,0.4500,0.100177,12.995351,0.000000,1.038007
11,6,208.42105263157893,113.68421052631578,5.0,1,2.0729945537922845e-15,6.376386687074981,6.376499903195755,-17.770395204254065,-4.8664210049828465e-11,-17.755213796662364,10.95,-0.2879974539469825,12.414539348172994,0.0,0.9469206223120822,10.0,ja,6.376387,-17.7,10.9500,-0.287998,12.414541,0.000000,0.946921
11,7,208.42105263157893,132.6315789473684,5.0,1,2.5316554408405523e-14,6.376269112609976,6.376500387219091,-36.209110017211266,-2.2139386258134174e-11,-36.269835978111665,20.1,-0.07114554554816092,12.770610638555537,0.0,1.0027618032706869,10.0,ja,6.376269,-36.2,20.1000,-0.071142,12.770590,0.000000,1.002759
11,8,208.42105263157893,151.57894736842104,5.0,1,2.3751950545269906e-07,6.376212959341622,6.376500359608663,-45.015393770725964,7.485537419273955e-06,-45.07178970297085,24.9,0.13638153504152725,15.009010926740624,0.0,1.3538008196880138,10.0,ja,6.376213,-45.0,24.9000,0.136382,15.009015,0.000000,1.353801
11,9,208.42105263157893,170.52631578947367,5.0,2,0.00029547606428123596,6.37632380017316,6.376363337293059,-27.632686715443903,-21.44525721485225,-6.200442233027917,27.585500000000003,0.378020004300604,17.903025509037548,0.0,1.8076571017074485,10.0,grenzwertig,6.376330,-26.7,27.5865,0.378013,17.903711,0.000000,1.807765
11,10,208.42105263157893,189.4736842105263,5.0,2,4.243994488731598e-05,6.376288007179881,6.376499652898728,-33.24595312783393,-0.06744718653741934,-33.191518677421136,32.275,0.6725900417286601,21.967199225606887,0.0,2.445024578625717,15.0,ja,6.376281,-34.3,32.2750,0.672598,21.967232,0.000000,2.445030
11,11,208.42105263157893,208.42105263157893,5.0,2,0.0009089039687566886,6.376594620369067,6.376601796531597,14.838919323477803,15.907938676628076,-1.1254077518994894,31.936999999999998,0.7846699870707841,22.287892756330926,0.0,2.4953176125352345,15.0,grenzwertig,6.376601,15.8,31.9310,0.784650,22.287770,0.000000,2.495298
11,12,208.42105263157893,227.36842105263156,5.0,1,6.889055050030013e-08,6.376726939787129,6.376500387354194,35.590023857560325,2.1089244717978877e-05,35.5292767089419,25.35,0.9135652440249465,20.540434344538824,0.0,2.2212709706796554,10.0,ja,6.376727,35.6,25.3500,0.913564,20.540416,0.000000,2.221268
11,13,208.42105263157893,246.3157894736842,5.0,1,2.0552850504840237e-08,6.376593525817548,6.376499903197261,14.667265356763403,3.457859494264133e-07,14.682446528259693,27.950000000000003,0.9018248166087328,20.84622333807633,0.0,2.269226587952063,20.0,ja,6.376594,14.7,27.9500,0.901824,20.846220,0.000000,2.269226
11,14,208.42105263157893,265.2631578947368,5.0,1,4.767020111984266e-15,6.376272773364112,6.376500221268273,-35.63500915696165,1.8043953464696572e-10,-35.66970974069084,22.400000000000002,0.8662175138560881,20.081676279930992,0.0,2.1493258495931924,20.0,ja,6.376273,-35.6,22.4000,0.866218,20.081689,0.000000,2.149328
11,15,208.42105263157893,284.2105263157895,5.0,1,2.1440314801335347e-14,6.376302901418321,6.376500290414931,-30.910151600362433,1.4415357569992791e-10,-30.955696167182193,21.7,0.6602054039028911,17.509181512295033,0.0,1.7458921841598105,10.0,ja,6.376303,-30.9,21.7000,0.660197,17.509141,0.000000,1.745886
11,16,208.42105263157893,303.1578947368421,5.5,2,0.0006832572320835317,6.37669606792314,6.376500606505743,30.748517703909055,0.036558579719975774,30.6534019285418,26.136,0.5344159944211719,19.462148864792674,0.0,2.0521679392758836,10.0,ja,6.376698,31.1,26.1355,0.534417,19.462155,0.000000,2.052169
11,17,208.42105263157893,322.1052631578947,40.0,-1,0.0694340412809493,6.3772136140444085,6.377251531964407,111.91312544617057,117.90951726711765,-5.946509840589701,36.3805,0.6752845730831533,24.37392882190225,0.0,2.822461981008743,9.8,nein,6.379446,462.0,35.7065,0.658455,24.357266,0.000000,2.819849
11,18,208.42105263157893,341.05263157894734,5.5,1,0.0008110993533997357,6.376499231985398,6.376504147305202,-0.12044453901440214,0.6005225991351583,-0.7708491812923125,75.2325,1.6658883325269642,38.688573140419614,0.0,5.067368170692324,10.0,ja,6.376698,31.1,75.2335,1.665868,38.689860,0.000000,5.067570
12,0,227.36842105263156,0.0,5.0,1,0.00027048390276462886,6.376084169072132,6.376498937857538,-65.21303659829212,-0.19910317809283568,-65.04646520914902,75.422,1.6753349449140256,38.923433147342955,0.0,5.104200289711119,10.0,ja,6.376196,-47.7,75.4200,1.675312,38.924885,0.000000,5.104428
12,1,227.36842105263156,18.94736842105263,6.2,3,0.0007557202176338707,6.375906168524441,6.376499614813876,-93.1281228824281,-0.1146267361355566,-93.06771574296697,75.2445,1.6659533816493906,38.68843546373916,0.0,5.067346579430589,10.0,ja,6.376126,-58.7,75.2430,1.665940,38.697401,0.000000,5.068753
12,2,227.36842105263156,37.89473684210526,5.0,2,3.785687041624186e-14,6.376253503947726,6.376499709585771,-38.65695166228471,-1.7202232389706804e-10,-38.61140720536423,22.575,0.639430284909541,19.36722862102787,0.0,2.0372819918494263,5.0,ja,6.376253,-38.7,22.5750,0.639423,19.367103,0.000000,2.037262
12,3,227.36842105263156,56.84210526315789,5.0,1,8.570510499834871e-05,6.376420464913795,6.376501902073997,-12.473157093382062,0.2353996112642184,-12.771451454878981,26.731500000000004,-0.07884304849830673,13.875480378086912,0.0,1.1760339336762975,10.0,ja,6.376588,13.8,26.7175,-0.078888,13.875509,0.000000,1.176038
12,4,227.36842105263156,75.78947368421052,5.0,1,2.7408630920433552e-15,6.376734989602312,6.376500318072701,36.852442924967164,-1.6975887226684348e-12,36.80256090509196,20.1,-0.07084933595445783,12.773730982195802,0.0,1.0032511537984474,10.0,ja,6.376735,36.9,20.1000,-0.070845,12.773725,0.000000,1.003250
12,5,227.36842105263156,94.73684210526315,5.0,1,1.1102230246251565e-16,6.376500248928666,6.376500248926979,0.03903844824532142,2.1714989077467063e-11,2.6464972907241237e-07,0.0,-0.0918615008676473,11.332125842149065,0.7532393336923988,0.8812726523316361,0.0,ja,6.376500,0.0,0.0000,-0.091852,11.332133,0.753323,0.881287
12,6,227.36842105263156,113.68421052631578,5.0,1,1.7620453707234418e-15,6.37649993085518,6.376499930853564,-0.010843694900946041,6.249248485323176e-11,2.5350658258515295e-07,0.0,-0.27297397237392523,9.462119437136725,2.88221153333749,0.883046567727673,0.0,ja,6.376500,0.0,0.0000,-0.272972,9.462188,2.882135,0.883047
12,7,227.36842105263156,132.6315789473684,5.0,1,1.186550857568136e-15,6.376500414880926,6.376500414877286,0.06506405162240728,5.899120811272812e-11,5.708076788098663e-07,0.0,-0.09186145420503429,11.332129702675465,0.7532346962543642,0.8812726120843946,0.0,ja,6.376500,0.0,0.0000,-0.091857,11.332326,0.753054,0.881279
12,8,227.36842105263156,151.57894736842104,5.0,1,5.4175414154755686e-15,6.376693341415047,6.376500387219236,30.32093076858779,-7.614392749802375e-11,30.260204784843935,16.25,0.20011123206453996,15.206326532431811,0.0,1.3847450062623397,10.0,ja,6.376693,30.3,16.2500,0.200116,15.206331,0.000000,1.384746
12,9,227.36842105263156,170.52631578947367,5.0,1,1.3433698597964394e-14,6.376754658394032,6.376500110634389,39.93701780456781,-1.8532010222463747e-11,39.91966747321469,21.7,0.48632551619186554,17.4481711689757,0.0,1.7363241855211635,10.0,ja,6.376755,40.0,21.7000,0.486322,17.448131,0.000000,1.736318
12,10,227.36842105263156,189.4736842105263,5.0,1,1.516324538153313e-09,6.376750221692304,6.376500110634,39.241228307542244,-2.5414317835615358e-09,39.22387803719785,24.4,0.7359946369580221,19.200367698623474,0.0,2.0111138867126908,10.0,ja,6.376750,39.2,24.4000,0.735999,19.200379,0.000000,2.011116
12,11,227.36842105263156,208.42105263157893,5.0,1,6.88905505280557e-08,6.376726939787129,6.376500387354197,35.590023857560325,2.1089243727718787e-05,35.52927670852403,25.35,0.9135652440249467,20.540434344538824,0.0,2.2212709706796554,10.0,ja,6.376727,35.6,25.3500,0.913564,20.540416,0.000000,2.221268
12,12,227.36842105263156,227.36842105263156,5.0,1,2.1306999220538358e-10,6.37630779143816,6.376500414877523,-30.14327010756349,-1.7506383702518232e-10,-30.208333625429184,24.25,1.0119803616186342,21.441518400256502,0.0,2.3625842390428136,10.0,ja,6.376308,-30.1,24.2500,1.011978,21.441490,0.000000,2.362580
12,13,227.36842105263156,246.3157894736842,5.0,1,2.868538739875248e-14,6.376664101927343,6.376499930853941,25.73542340499538,-5.686922220939257e-11,25.74626729420494,21.05,1.01196083235141,21.789501786243456,0.0,2.4171570275611156,20.0,ja,6.376664,25.7,21.0500,1.011958,21.789490,0.000000,2.417155
12,14,227.36842105263156,265.2631578947368,5.0,1,1.4594575548088073e-13,6.376275073815076,6.3765002489265665,-35.27423899075265,8.374771031830947e-11,-35.31327710971799,24.6,0.9613299441196345,21.309425315272673,0.0,2.3418686293848774,20.0,ja,6.376275,-35.3,24.6000,0.961330,21.309422,0.000000,2.341868
12,15,227.36842105263156,284.2105263157895,5.0,1,6.388268278083309e-15,6.3766176899423215,6.376500318073164,18.45682464056007,1.0199678908699514e-10,18.40694254797583,19.0,0.737694766921071,18.408567782048788,0.0,1.8869391958047184,10.0,ja,6.376618,18.5,19.0000,0.737688,18.408512,0.000000,1.886930
12,16,227.36842105263156,303.1578947368421,5.0,2,1.0519363815809576e-06,6.376330646779318,6.3765004010485296,-26.558961919950836,1.1034326697344827e-11,-26.621856694295506,22.375,0.7006805820443065,21.12617497896961,0.0,2.3131302405660796,10.0,ja,6.376331,-26.5,22.3750,0.700680,21.126170,0.000000,2.313129
12,17,227.36842105263156,322.1052631578947,12.100000000000001,6,0.0005837191515669221,6.380379986246273,6.380339713844994,608.4821212689918,602.2119123487382,6.315753356650954,35.1975,0.934989917205807,25.325856695005545,0.0,2.9717488739913027,7.5,nein,6.375727,-121.2,75.6315,1.687189,39.319426,0.000000,5.166302
12,18,227.36842105263156,341.05263157894734,5.0,1,0.00028451965504772136,6.376415696336683,6.376499600159859,-13.220993227914585,-0.11692487412988045,-13.15828795976923,75.5455,1.6823144860462786,39.09957340111497,0.0,5.131823633829681,10.0,ja,6.376533,5.2,75.5475,1.682292,39.101132,0.000000,5.132068
13,0,246.3157894736842,0.0,40.0,-1,0.04058760401571845,6.376408042082364,6.3763599641923,-14.42137812860555,-21.917858232138503,7.539855730225069,43.6595,0.6347567560517201,21.78441076296973,0.0,2.416358623534812,10.0,grenzwertig,6.376410,-14.1,43.5965,0.633038,21.796148,0.000000,2.418199
13,1,246.3157894736842,18.94736842105263,5.6000000000000005,3,0.0004987074574144823,6.3766325552759024,6.376493531812711,20.788093139104916,-0.992691091227771,21.802472075790636,75.5455,1.682285529778235,39.10390864170789,0.0,5.132503511598507,10.0,ja,6.376939,68.8,75.5415,1.682228,39.101333,0.000000,5.132100
13,2,246.3157894736842,37.89473684210526,40.0,-1,0.16599527351199694,6.37210879377727,6.371987934239682,-688.6546260066445,-707.4870732484167,18.95389909631769,37.976,0.7191184577840806,23.75667399964638,0.0,2.725660471990336,10.0,nein,6.383209,1052.1,35.5900,0.640486,24.373533,0.000000,2.822400
13,3,246.3157894736842,56.84210526315789,5.0,2,0.00013488295082421387,6.376517847077885,6.376486521847101,2.7988830681396237,-2.1007100258163818,4.912605784290737,27.354499999999998,0.16211045420294928,16.644374741636938,0.0,1.610268131676772,10.0,ja,6.376485,-2.4,27.3535,0.162268,16.645502,0.000000,1.610445
13,4,246.3157894736842,75.78947368421052,5.0,1,1.4516166046973922e-14,6.376747561686751,6.376499834048922,38.824070689301415,2.1219859033355436e-13,38.85009610742369,21.85,-0.05171147594577021,14.227918484613452,0.0,1.2313053375070102,10.0,ja,6.376748,38.9,21.8500,-0.051706,14.227958,0.000000,1.231311
13,5,246.3157894736842,94.73684210526315,5.0,1,1.5265566588595902e-16,6.376613595827386,6.376499764902908,17.81476160675289,-7.271338362096464e-11,17.851630906980972,10.95,-0.2877004630185006,12.415225469919832,0.0,0.9470282239347338,10.0,ja,6.376614,17.9,10.9500,-0.287701,12.415224,0.000000,0.947028
13,6,246.3157894736842,113.68421052631578,5.0,1,1.8086660641403185e-15,6.376499446829436,6.376499446830252,-0.08675144128501004,1.6056360001905614e-11,-1.2800689527239315e-07,0.0,-0.2729735055851616,9.462126141485422,2.8821904544031294,0.8830431595201901,0.0,ja,6.376499,-0.2,0.0000,-0.272972,9.462194,2.882114,0.883043
13,7,246.3157894736842,132.6315789473684,5.0,1,1.2351231148954867e-15,6.37649993085518,6.37649993085417,-0.010843694900946041,1.1564823173178713e-11,1.5851125878126597e-07,0.0,-0.2729738216300304,9.462110919405928,2.8822023103062597,0.8830417993597925,0.0,ja,6.376500,0.0,0.0000,-0.272972,9.462179,2.882126,0.883042
13,8,246.3157894736842,151.57894736842104,5.0,1,1.0061396160665481e-16,6.376499974150472,6.376499903195897,-0.004053874184857035,3.494203454159195e-11,0.011127511259844534,0.44999999999999996,0.10017995401290809,12.995369925674641,0.0,1.038009868372091,10.0,ja,6.376500,0.0,0.4500,0.100177,12.995355,0.000000,1.038008
13,9,246.3157894736842,170.52631578947367,5.0,1,6.221217117852174e-14,6.3764328285252745,6.376499626610605,-10.534223277104577,5.899120811272812e-11,-10.475666169624477,23.549999999999997,0.4250726797785954,17.008517782521796,0.0,1.667375171727718,20.0,ja,6.376433,-10.5,23.5500,0.425066,17.008466,0.000000,1.667367
13,10,246.3157894736842,189.4736842105263,5.0,1,9.659096231184883e-10,6.376149825959267,6.376499626610143,-54.91633979987409,-2.1555840134716897e-10,-54.85778261996353,28.65,0.7057031796424105,19.29919816676679,0.0,2.0266130583810535,20.0,ja,6.376150,-54.9,28.6500,0.705707,19.299220,0.000000,2.026617
13,11,246.3157894736842,208.42105263157893,5.0,1,2.0552850449329085e-08,6.376593525817548,6.3764999031972645,14.667265356763403,3.4578693968650156e-07,14.682446527702535,27.950000000000003,0.9018248166087327,20.84622333807633,0.0,2.269226587952063,20.0,ja,6.376594,14.7,27.9500,0.901824,20.846220,0.000000,2.269226
13,12,246.3157894736842,227.36842105263156,5.0,1,2.868538739875248e-14,6.376664101927343,6.3764999308539405,25.73542340499538,-5.679848934594806e-11,25.746267294344232,21.05,1.01196083235141,21.78950178624346,0.0,2.417157027561116,20.0,ja,6.376664,25.7,21.0500,1.011958,21.789490,0.000000,2.417155
13,13,246.3157894736842,246.3157894736842,5.0,1,5.835609773185979e-15,6.37661977644619,6.376499446830204,18.784042372599306,-3.607376035670424e-11,18.870793693399047,18.2,1.038429703805704,22.10670839174962,0.0,2.4669032214772395,10.0,ja,6.376620,18.8,18.2000,1.038429,22.106707,0.000000,2.466903
13,14,246.3157894736842,265.2631578947368,22.2,2,0.0006650975138613457,6.376255426573761,6.376480875283822,-38.355434210018025,-2.9623804546575268,-35.35618443683384,75.7705,1.6960189244888613,39.43563885360088,0.0,5.1845273823572295,10.0,ja,6.376648,23.2,75.7600,1.695947,39.435555,0.000000,5.184514
13,15,246.3157894736842,284.2105263157895,34.6,2,0.0009594029658014924,6.376335053412348,6.376477342257052,-25.86788797185554,-3.527294302037319,-22.314568290444498,75.85849999999999,1.7002015947553195,39.548498224268165,0.0,5.202226648516923,10.0,ja,6.376303,-30.9,75.8595,1.700229,39.543801,0.000000,5.201490
13,16,246.3157894736842,303.1578947368421,10.5,7,0.0009618173830416854,6.376610986666789,6.376468233106805,17.405577791525165,-4.968857179151564,22.387447656803964,75.8875,1.7013978182193128,39.5803097131735,0.0,5.207215512142005,10.0,ja,6.376666,26.0,75.8880,1.701363,39.576138,0.000000,5.206561
13,17,246.3157894736842,322.1052631578947,5.0,1,0.0003651083645450637,6.37659029363495,6.376503920803368,14.160375589961562,0.7363351674911025,13.545492289199746,75.86850000000001,1.7001969362308658,39.55880758178827,0.0,5.203843422220382,10.0,ja,6.376606,16.6,75.8695,1.700197,39.550120,0.000000,5.202481
